s11a,s11m,s21a,s21m,s12a,s12m,s22a,s22m,wavelengths,freqs
3.056878093955298,0.0212523094352368,-1.4642654867230744,0.9908943510382335,-1.4641415318475006,0.9908848920622678,3.061672567472514,0.021262752777003492,1.5,0.6666666666666666
3.1526918456866757,0.022503502529611173,-1.5648986843648465,0.9908216140110638,-1.564775451183579,0.9908121103695253,3.1569691841061047,0.02254432252068198,1.5020408163265306,0.6657608695652174
3.2236692160195477,0.02418034554915139,-1.6652238964301775,0.9907365730939774,-1.6651013218050663,0.9907269105201543,3.2271237871283622,0.024246773888616676,1.5040816326530613,0.6648575305291723
3.270828675708529,0.026128059898649966,-1.7652411062179694,0.9906422082700606,-1.7651191081606112,0.990632290822948,3.273368625358643,0.026214393008109092,1.506122448979592,0.6639566395663956
3.2974949384548333,0.028218232504159977,-1.8649507556254399,0.9905416221709545,-1.8648292374226894,0.9905313752422918,3.299153495246371,0.028318874595327212,1.5081632653061225,0.6630581867388362
3.3074773865351093,0.03035145461172809,-1.9643537513111782,0.9904379683212039,-1.96423260663297,0.9904273407685305,3.3083424359751645,0.030461337100843443,1.510204081632653,0.6621621621621622
3.3042257157865835,0.03245291729292373,-2.0634514599555085,0.9903343815067109,-2.0633305785007483,0.9903233462964679,3.304400107051196,0.03256758753128951,1.5122448979591836,0.6612685560053981
3.290580576015147,0.03446667746191482,-2.162245693742384,0.9902339114738847,-2.162124966625817,0.9902224646322608,3.2901639857474017,0.034582260713834606,1.5142857142857142,0.6603773584905661
3.2687863879713897,0.03635075135335172,-2.260738686949477,0.9901394607666111,-2.260618011085408,0.9901276190849387,3.267868738612401,0.03646388270892508,1.5163265306122449,0.6594885598923285
3.240588975608103,0.03807345144539237,-2.358933064230955,0.9900537276104862,-2.3588123454950636,0.9900415258103461,3.2392491866200785,0.03818121318403496,1.5183673469387755,0.6586021505376344
3.207343559953717,0.0396107953248188,-2.456831801328404,0.9899791548545518,-2.456710956769219,0.9899666428115608,3.205650451426069,0.039710668764726176,1.5204081632653061,0.6577181208053691
3.1701081720271356,0.04094470600662057,-2.554438179234049,0.9899178861271283,-2.554317138811297,0.9899051263143684,3.168122059508491,0.041034537483434844,1.5224489795918368,0.6568364611260054
3.129717602769202,0.04206176239369845,-2.651755733270634,0.9898717300552419,-2.6516344414416344,0.989858794951464,3.127491967028478,0.042139740499183474,1.5244897959183674,0.6559571619812583
3.086839876404423,0.04295232364120478,-2.748788198735907,0.9898421328964948,-2.748666615797758,0.9898291020619792,3.084422878166899,0.04301696458631954,1.526530612244898,0.6550802139037433
3.042018883948171,0.04360990663436469,-2.845539454597564,0.989830159482394,-2.8454175574444456,0.9898171162234849,3.039454661532393,0.043660044923469615,1.5285714285714287,0.6542056074766355
2.9957066543364794,0.04403073580127704,-2.942013466407395,0.9898364820975166,-2.941891248382082,0.9898235099770449,2.993036414106176,0.04406551781985146,1.530612244897959,0.6533333333333333
2.94828810429658,0.044213411533297,-3.0382142292811465,0.9898613769585358,-3.0380916990909013,0.9898485565943954,2.9455510424737366,0.04423229016872096,1.5326530612244897,0.6524633821571239
2.9001004646697837,0.0441586613694664,-3.1341457117157976,0.9899047280841421,-3.1340228916725352,0.9898921346197079,2.897334569678799,0.04416139037479504,1.5346938775510204,0.6515957446808511
2.8514490677791313,0.043869149966625484,-3.2298118010812193,0.9899660384936262,-3.229688725107869,0.9899537397963073,2.8486918525083227,0.0438557773988957,1.536734693877551,0.650730411686587
2.8026208170707294,0.043349331946422695,-3.3252162518546324,0.9900444484820328,-3.32509296354319,0.9900325039225749,2.7999100263975967,0.04332019252835104,1.5387755102040817,0.649867374005305
2.753896431595149,0.0426053374376267,-3.4203626376707454,0.9901387605269113,-3.4202391884695644,0.990127220039517,2.7512707664460883,0.04256104400628162,1.5408163265306123,0.6490066225165563
2.7055624505543814,0.04164488441178881,-3.515254308137801,0.9902474700429873,-3.515130755514418,0.9902363733587678,2.7030623473946123,0.04158631873523247,1.542857142857143,0.6481481481481481
2.657923990917454,0.040477215370237726,-3.609894351083782,0.9903688010512647,-3.609770756531209,0.9903581771764685,2.6555924995001887,0.04040551861891688,1.5448979591836736,0.6472919418758256
2.611319388029838,0.03911305910209963,-3.7042855605944713,0.9905007458952317,-3.7041619875011884,0.9904906130447145,2.6092032017879854,0.039029622315325835,1.5469387755102042,0.646437994722955
2.5661381512286465,0.03756462169599195,-3.798430411089336,0.9906411082334975,-3.798306922717139,0.9906314743540987,2.564288862235945,0.03747107681384432,1.5489795918367348,0.6455862977602107
2.5228441992999695,0.0358456155538134,-3.8923310376747526,0.9907875486974903,-3.8922076955568397,0.9907784124915449,2.5213198740545204,0.035743828058814264,1.5510204081632653,0.6447368421052632
2.4820072212744226,0.0339713419402736,-3.985989223126319,0.9909376325092301,-3.985866086069812,0.9909289846627386,2.480874421227422,0.033863406874659524,1.5530612244897959,0.6438896189224704
2.444346424956156,0.031958853430907444,-4.0794063918497745,0.9910888781898015,-4.079283515476109,0.991080702460992,2.4436828211613317,0.031847097454348584,1.5551020408163265,0.6430446194225722
2.410793189010597,0.029827240390300876,-4.172583610982713,0.991238806293267,-4.17246104752922,0.9912310802609362,2.4106909302734185,0.029714233674432787,1.5571428571428572,0.6422018348623854
2.3825826584802745,0.027598115562885276,-4.265521598520536,0.9913849869574357,-4.265399396599312,0.9913776824910133,2.3831526023009175,0.027486698745534915,1.5591836734693878,0.6413612565445026
2.361389615921455,0.025296422203271544,-4.35822073800019,0.9915250851765861,-4.358098942170089,0.9915181688784374,2.3627662994866014,0.025189755504258175,1.5612244897959184,0.6405228758169934
2.3495310535947795,0.022951779902799754,-4.450681099050395,0.9916569029418056,-4.450559749329404,0.991650336799877,2.351877526349344,0.022853423529374563,1.563265306122449,0.639686684073107
2.350264104574229,0.02060073279740739,-4.542902463115913,0.9917784176207933,-4.5427815947019585,0.9917721599196528,2.3537735682281378,0.020514767942460852,1.5653061224489797,0.6388526727509778
2.368199921476059,0.01829050008603466,-4.634884353719022,0.9918878161188005,-4.6347639971544865,0.9918818224076908,2.3730852863725613,0.018221690053633458,1.5673469387755103,0.6380208333333333
2.4097813897462355,0.016085098794731807,-4.726626070738972,0.9919835243486337,-4.726506252507198,0.9919777481299845,2.416229564957847,0.01603904389937126,1.569387755102041,0.6371911573472041
2.483480022975424,0.014074576449301832,-4.818126728117791,0.9920642314594391,-4.818007471418089,0.9920586243176173,2.4915194177003235,0.014057663486371472,1.5714285714285714,0.6363636363636364
2.59852162845295,0.012385726178233069,-4.909385294254454,0.9921289082075385,-4.909266619532237,0.9921234193987858,2.6077285479378594,0.012404293457685614,1.573469387755102,0.6355382619974059
2.7595814170845614,0.011183461252730483,-5.000400634041793,0.9921768190229872,-5.0002825589849,0.9921713947921238,2.7686784646385214,0.0112411429016835,1.5755102040816327,0.6347150259067358
2.956455646980767,0.010635630313881978,-5.091171551364878,0.9922075275894122,-5.091054090340545,0.9922021106268094,2.963373925557385,0.010728901855617352,1.5775510204081633,0.6338939197930142
3.1591809848695296,0.010826815557544577,-5.18169683087215,0.9922208961593859,-5.181579994067938,0.9922154255118422,3.1622691863799175,0.0109431191893511,1.579591836734694,0.6330749354005167
3.3339241159542636,0.011692423039204978,-5.271975278050021,0.9922170791532504,-5.2718590707147275,0.9922114905903126,3.333120201390562,0.01181540233662612,1.5816326530612246,0.632258064516129
3.4639543080730593,0.01306192126417729,-5.362005756959549,0.9921965116849658,-5.361890179009742,0.9921907382550679,3.4603289039489846,0.013178384811953147,1.5836734693877552,0.6314432989690721
3.550476563703138,0.014753285859717583,-5.451787225248742,0.9921598935985205,-5.451672271198648,0.9921538660103945,3.5452068146441955,0.0148552811622297,1.5857142857142859,0.6306306306306306
3.6021234341005557,0.016623512060336684,-5.541318766129497,0.9921081694490048,-5.541204425028695,0.9921018160420825,3.5960551391798394,0.01670698549553966,1.5877551020408165,0.6298200514138816
3.6278644076243842,0.018572741987454712,-5.630599616933249,0.9920425047240151,-5.630485871896783,0.9920357511405717,3.6215160136739346,0.018635872492486296,1.5897959183673471,0.6290115532734274
3.6347876723252925,0.02053301736495496,-5.71962919368884,0.9919642587107871,-5.719516020794555,0.9919570276625053,3.628458582833234,0.020575165741307282,1.5918367346938775,0.6282051282051282
3.628023632317956,0.022457310748633136,-5.808407111116539,0.9918749546304451,-5.80829447779633,0.9918671662497277,3.621883601106595,0.02247847726872352,1.5938775510204082,0.6274007682458387
3.6111962859521167,0.02431201168521347,-5.896933197570972,0.9917762479715018,-5.8968210609560465,0.991767821029391,3.60534130265835,0.024312574377060404,1.5959183673469388,0.6265984654731458
3.5868698373102705,0.026072269602953956,-5.98520750481503,0.9916698941125919,-5.985095810592521,0.9916607480050345,3.5813542603897286,0.02605285937533406,1.5979591836734695,0.6257982120051085
3.556882082983441,0.027719174874204198,-6.073230312913165,0.9915577162654633,-6.07311899504413,0.9915477733202515,3.551736713939083,0.027680614523370776,1.6,0.625
